"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif","color_grp"
"ANKRD39",0.32216349370225,1.70318265306122,2.00207093449714,0.0466666495798542,0.172358045355292,-4.27532978775319,"NS","NS"
"MICA",-0.476486165599836,1.92787295918367,-2.00196442507356,0.0466782065822102,0.172373528724618,-4.27553089373147,"NS","NS"
"SKIDA1",-0.173501362791658,0.165380102040816,-2.00185590668327,0.046689984067512,0.172389821280978,-4.27573578240373,"NS","NS"
"CYREN",0.515010055750567,2.20679234693878,2.00168320273324,0.0467087327991557,0.172431844032215,-4.27606183499395,"NS","NS"
"MMP10",-0.0104067726615734,0.00815714285714286,-2.0014587122423,0.046733113018074,0.172468733563971,-4.27648561655674,"NS","NS"
"TMIGD2",1.1590009911212,2.04045408163265,2.00145548771465,0.0467334632883017,0.172468733563971,-4.27649170332192,"NS","NS"
"ACP5",-1.10724319636589,1.6342387755102,-2.00103867947478,0.0467787585947245,0.17260867805605,-4.27727841044523,"NS","NS"
"LINC01883",-0.0706082386950238,0.0333423469387755,-2.00082831995694,0.0468016328763845,0.172627759472307,-4.27767539513616,"NS","NS"
"LOC102467226",-0.0377521577534586,0.017575,-2.00081154246815,0.0468034576519077,0.172627759472307,-4.27770705542963,"NS","NS"
"ZNHIT2",0.616351992566591,2.58042602040816,2.00078764527528,0.0468060568943072,0.172627759472307,-4.27775215066299,"NS","NS"
"CLIP1",-1.23345461490812,5.63302908163265,-2.00064476443151,0.0468216002670983,0.17264732999426,-4.27802176340709,"NS","NS"
"IGF2BP1",4.34999566384472,3.79127040816327,2.0006032592778,0.0468261162488171,0.17264732999426,-4.2781000791849,"NS","NS"
"LOC101928266",-0.0320112533553582,0.0236423469387755,-1.99962088915169,0.0469331112199922,0.173014564199704,-4.27995325196243,"NS","NS"
"SPCS3",-4.29102440635968,24.8245755102041,-1.99951205365641,0.0469449777961621,0.173031055955775,-4.28015850888596,"NS","NS"
"WHRN",-0.78144226718976,1.6291137755102,-1.99928329573008,0.0469699280741842,0.173095759183795,-4.28058989710924,"NS","NS"
"RIMS3",4.34494057402436,5.55286326530612,1.99917535329083,0.0469817050947464,0.173111902982138,-4.28079343690194,"NS","NS"
"ENSA",2.8838100351022,22.3500204081633,1.99908512260999,0.0469915516012198,0.173120929517794,-4.28096357074529,"NS","NS"
"MIR193BHG",-0.0706987198017758,0.0615066326530612,-1.99882360160179,0.0470201002072172,0.173190940698541,-4.28145663833336,"NS","NS"
"TRAF7",4.37954947346686,22.2018066326531,1.99877548167027,0.0470253547592064,0.173190940698541,-4.28154735616224,"NS","NS"
"KANSL1L-AS1",-0.233162337394177,0.520177551020408,-1.99868251051026,0.0470355083406315,0.17320108129523,-4.28172262358964,"NS","NS"
"PSORS1C2",-0.0416961181086104,0.0291801020408163,-1.99854712668873,0.0470502972241226,0.173228284808965,-4.28197783257593,"NS","NS"
"OR5B2",-0.0396219492050382,0.0236025510204082,-1.99804964812834,0.0471046740049409,0.173401210299724,-4.28291547593503,"NS","NS"
"SNORA66",-3.65368564939089,12.3859244897959,-1.99785276390283,0.0471262090987069,0.173453203955848,-4.28328649988052,"NS","NS"
"DNAAF5",0.830668676440224,3.15988775510204,1.99775483249224,0.0471369238927354,0.173465362218471,-4.28347103640133,"NS","NS"
"OR5H14",-0.00581864546768532,0.00109744897959184,-1.99749538387434,0.0471653204621281,0.173542575918269,-4.28395988509822,"NS","NS"
"EIF4EBP1",12.2975610984926,37.9814102040816,1.9972055040859,0.047197064862768,0.173632081595895,-4.28450599974117,"NS","NS"
"SLC5A5",-0.203339603551518,0.182801530612245,-1.99706151301452,0.0472128398889799,0.173662819047867,-4.28477724131372,"NS","NS"
"NCKAP5",1.17197718356391,1.2841137755102,1.99691163318899,0.0472292648075578,0.173695936961171,-4.28505955585915,"NS","NS"
"PBX1",5.73643648564939,4.9944056122449,1.99626565611329,0.0473001110890294,0.173929159471914,-4.28627608987945,"NS","NS"
"KHK",0.234709952508775,0.593034183673469,1.99601514100055,0.0473276100733367,0.17400293964286,-4.28674777008708,"NS","NS"
"CALHM5",-0.0104780301466033,0.0100964285714286,-1.9954812790036,0.0473862571797508,0.174191196684791,-4.28775275829189,"NS","NS"
"UAP1",2.6477166012802,5.19647295918367,1.99520889770735,0.0474162031901478,0.174271898689002,-4.2882654132695,"NS","NS"
"LINC02894",-0.025867726615734,0.0175010204081633,-1.99514616060583,0.0474231028733286,0.174271898689002,-4.28838348268148,"NS","NS"
"WDR43",-2.63697189758415,14.0193198979592,-1.99462299817013,0.0474806722166166,0.174456064871258,-4.28936792074581,"NS","NS"
"RAMP3",0.0529588891183151,0.0546852040816327,1.99425495542928,0.0475212074977588,0.174574755474148,-4.29006032086819,"NS","NS"
"RNPS1",4.06189721247162,33.1254642857143,1.99419427711772,0.0475278932655957,0.174574755474148,-4.29017446343581,"NS","NS"
"SAA4",-0.0526453231468098,0.0531198979591837,-1.99405454828133,0.0475432921524462,0.174603915397459,-4.29043729606639,"NS","NS"
"MRPL52",2.10114218459633,7.48637959183673,1.99381957804613,0.0475691966963176,0.174671642403093,-4.290879239811,"NS","NS"
"DCPS",0.766444208135454,2.44421071428571,1.99371889641213,0.0475803001093584,0.174685007695613,-4.29106859157976,"NS","NS"
"UGT8",0.52847299194714,0.57162193877551,1.99328217224675,0.0476284885236624,0.174826823742789,-4.29188983186309,"NS","NS"
"LCN15",-0.0349574437332232,0.0460872448979592,-1.99323345199295,0.0476338669091119,0.174826823742789,-4.29198143743467,"NS","NS"
"NEO1",1.24132696675614,2.92134744897959,1.99307093164513,0.0476518117736743,0.17486526412086,-4.29228699851515,"NS","NS"
"LINC00960",0.0128511459838943,0.0273841836734694,1.99295277691352,0.0476648615543761,0.174877145484366,-4.29250913101717,"NS","NS"
"PERP",0.194328783811687,0.316648469387755,1.99286825736752,0.0476741983025996,0.174877145484366,-4.29266802117071,"NS","NS"
"SAP30BP",-1.86043342969234,9.98256581632653,-1.99283869053483,0.0476774648722812,0.174877145484366,-4.2927236029852,"NS","NS"
"CD37",-52.1519848854017,165.061983673469,-1.99270732841161,0.0476919801677323,0.174902976469096,-4.29297053720161,"NS","NS"
"WDR87",-0.0362655791864547,0.0329071428571429,-1.99262877163126,0.0477006623494334,0.174907410667161,-4.29311820060284,"NS","NS"
"RAD18",-0.899478505058848,4.12564897959184,-1.99234654103278,0.0477318658318326,0.174994410995307,-4.29364866423042,"NS","NS"
"LRRC38",0.602169750154863,0.583280102040816,1.99204242502721,0.0477655083211122,0.175090324550608,-4.29422018175298,"NS","NS"
"SCAF11",-4.31955570927112,18.0440760204082,-1.99167658073873,0.0478060060428342,0.175185314679397,-4.29490759289216,"NS","NS"
"GYPC",33.1526838529836,91.2990260204082,1.9916730953427,0.0478063920041576,0.175185314679397,-4.29491414127152,"NS","NS"
"G2E3",-0.884130415032006,3.30130204081633,-1.99153763178119,0.0478213948393721,0.175212859457656,-4.2951686423755,"NS","NS"
"NFIA-AS1",-0.0248527978525707,0.0150933673469388,-1.99131109805492,0.0478464927706909,0.175277377257477,-4.29559420377031,"NS","NS"
"CLIP4",-0.320354387776172,0.474976020408163,-1.991098115849,0.0478700994874105,0.175336412911243,-4.29599426525688,"NS","NS"
"LINC03002",-0.0458863307867025,0.0249719387755102,-1.9909521214124,0.0478862870500882,0.175368259803992,-4.29626847457661,"NS","NS"
"MIR610",-0.00826365888911832,0.00248316326530612,-1.99053803275589,0.047932225571644,0.175509033088912,-4.29704611834062,"NS","NS"
"PYHIN1",-2.90524445591575,6.77190969387755,-1.99015086286276,0.0479752115112885,0.175609653575411,-4.29777306939129,"NS","NS"
"SMYD5",0.928654408424531,6.08240663265306,1.99012282310145,0.047978325922227,0.175609653575411,-4.29782571164644,"NS","NS"
"SND1",3.70223931447451,20.6045969387755,1.99008781386906,0.047982214681254,0.175609653575411,-4.29789143749,"NS","NS"
"MIR4463",-0.00578965517241379,0.000856632653061224,-1.98967867915135,0.04802768037763,0.175748570862794,-4.29865945914514,"NS","NS"
"PLBD2",1.66641678711542,3.18874132653061,1.98939055402301,0.0480597205918316,0.175838324285105,-4.29920023256577,"NS","NS"
"LINC00921",1.05248467891802,6.8188943877551,1.98908049441586,0.0480942201891092,0.175937046502985,-4.29978209030502,"NS","NS"
"INHBB",1.7798501961594,1.80127397959184,1.98852565324577,0.048156008385296,0.176121207232,-4.30082308808313,"NS","NS"
"LINC01339",-0.021208114804873,0.0128505102040816,-1.9884933095257,0.0481596123172315,0.176121207232,-4.30088376306301,"NS","NS"
"KL",-0.0170971298781747,0.019115306122449,-1.98789951251113,0.0482258173432259,0.176304646094111,-4.30199752440799,"NS","NS"
"ALKAL1",-0.0507462729712988,0.0343724489795918,-1.98784930753533,0.0482314184463815,0.176304646094111,-4.3020916772583,"NS","NS"
"UTY",-2.42629921536238,3.57586989795918,-1.98784076772191,0.0482323712429222,0.176304646094111,-4.30210769233199,"NS","NS"
"CPA4",-0.020790708238695,0.0142785714285714,-1.98771539070195,0.0482463615316772,0.176328246665975,-4.30234280957502,"NS","NS"
"UGT1A3",-0.014938034276275,0.0109790816326531,-1.98729935946343,0.0482928093038071,0.17643157525281,-4.30312288354494,"NS","NS"
"CXCR3",2.29202471608507,3.81608826530612,1.98728432231953,0.0482944888330056,0.17643157525281,-4.30315107581556,"NS","NS"
"SERPINB11",-0.0127977493289284,0.00679234693877551,-1.98718432201997,0.0483056593277393,0.17643157525281,-4.30333855538711,"NS","NS"
"COPS5",-0.670749122444763,4.92070816326531,-1.98715555931566,0.0483088726594567,0.17643157525281,-4.30339247774586,"NS","NS"
"IFNA6",-0.00972312616147017,0.00556377551020408,-1.98712465935243,0.0483123249645487,0.17643157525281,-4.30345040605851,"NS","NS"
"ENTPD1-AS1",-0.144565579186455,0.48393112244898,-1.98704917927922,0.048320758870226,0.176434845765622,-4.30359190529149,"NS","NS"
"ATP2A1-AS1",1.57137414825521,3.88764387755102,1.98695285986072,0.0483315231085799,0.176446622735348,-4.30377246366312,"NS","NS"
"RPL38",44.879755998348,191.551277040816,1.9867938012009,0.0483493032545206,0.17648400540737,-4.30407061334093,"NS","NS"
"WDR73",-0.603264650010326,2.83628010204082,-1.98656294369124,0.0483751191818793,0.176550703953202,-4.30450330665342,"NS","NS"
"ODF4",-0.0162432996076812,0.0121841836734694,-1.98645949430103,0.0483866913232213,0.176556434764822,-4.30469718490074,"NS","NS"
"NACC1",2.71563460664878,13.9773142857143,1.98641404187085,0.0483917765014456,0.176556434764822,-4.30478236588544,"NS","NS"
"MIR3960",2.4094222176337,11.4202846938776,1.98614119313109,0.0484223120890299,0.176617606826327,-4.30529366394698,"NS","NS"
"MIR548AE2",-0.00575862068965517,0.000852040816326531,-1.98612937341358,0.0484236352490725,0.176617606826327,-4.30531581168915,"NS","NS"
"LOC100507513",-0.0225690481106752,0.00989438775510204,-1.98596286105437,0.0484422787523887,0.176658076378881,-4.30562780849394,"NS","NS"
"ZFP90",-1.27914381581664,3.7537862244898,-1.9858116546778,0.0484592137889459,0.176692303899405,-4.30591110451749,"NS","NS"
"GNL1",-1.24140538922155,8.51997193877551,-1.98490122909404,0.048561286931239,0.177017363208302,-4.30761641528749,"NS","NS"
"PTF1A",-0.0233886434028495,0.0137857142857143,-1.98488159484995,0.0485634902439868,0.177017363208302,-4.30765318377316,"NS","NS"
"FOXR2",-0.00754701631220318,0.0037765306122449,-1.98450666954973,0.0486055797907652,0.177143194488144,-4.30835522873268,"NS","NS"
"SLC28A2",-0.0111869708858146,0.00766479591836735,-1.98437519256607,0.0486203468570878,0.177169425220324,-4.3086013883416,"NS","NS"
"MAP2K1",-4.93505637001858,17.6677857142857,-1.9841542319636,0.0486451729831369,0.177232296648555,-4.30901504968232,"NS","NS"
"WWTR1-AS1",-0.0801262440635969,0.0560602040816327,-1.98291030784603,0.0487851348761874,0.177708513487204,-4.311342981571,"NS","NS"
"VDR",0.412891017964072,0.6372,1.98285765814926,0.0487910663391912,0.177708513487204,-4.31144148155456,"NS","NS"
"LBH",2.66656359694404,8.91313826530612,1.98231229995533,0.0488525417550304,0.177904736234088,-4.31246162052499,"NS","NS"
"MIR4316",-0.0427249019202974,0.0313311224489796,-1.98181509299037,0.0489086464215344,0.178081342485378,-4.31339145407176,"NS","NS"
"EMP1",-8.41829931860418,10.6372102040816,-1.98108353109763,0.0489912947070047,0.178329393860888,-4.31475915139869,"NS","NS"
"TMEM50B",-4.38831311170762,12.5245367346939,-1.98107720103136,0.0489920103621239,0.178329393860888,-4.31477098371152,"NS","NS"
"METTL2B",0.340636960561636,1.75964693877551,1.98090334887089,0.0490116689349791,0.178364519580682,-4.31509593820177,"NS","NS"
"CNTRL",-2.46706564113153,8.34260765306122,-1.98081886778504,0.0490212241588192,0.178364519580682,-4.3152538355321,"NS","NS"
"LINC01118",-0.0322587858765228,0.0637831632653061,-1.98078970720652,0.0490245227285849,0.178364519580682,-4.31530833590722,"NS","NS"
"CDCA7",7.56871100557505,19.7907989795918,1.98064845909765,0.0490405030090303,0.178394928959645,-4.31557231412116,"NS","NS"
"LDHB",21.2615330580219,94.1888112244898,1.98053345395814,0.0490535175121741,0.178414541938218,-4.31578723358944,"NS","NS"
"TFDP1",10.189414226719,22.8169933673469,1.98025704392588,0.049084809272866,0.178500615449259,-4.3163037345849,"NS","NS"
"SAMTOR",-1.36750371670452,6.4359137755102,-1.98003467732599,0.0491099951495918,0.178564461158334,-4.31671919961705,"NS","NS"
"KRTAP5-9",-0.263030002064836,0.850729081632653,-1.9799273463024,0.0491221556783331,0.178580934086888,-4.3169197186149,"NS","NS"
"ASB6",1.90897264092504,11.3601984693878,1.97970586558035,0.0491472573361578,0.178588539974729,-4.31733346251862,"NS","NS"
"EPN2-IT1",0.648806566177988,0.835823469387755,1.97968554376259,0.0491495610654546,0.178588539974729,-4.3173714230952,"NS","NS"
"BRF2",0.783343691926494,4.15465459183674,1.97967010511112,0.049151311288518,0.178588539974729,-4.31740026180653,"NS","NS"
"GNAL",-0.0317214536444353,0.0782030612244898,-1.97963960384696,0.0491547692594406,0.178588539974729,-4.31745723617168,"NS","NS"
"FNDC11",-0.133351806731365,0.266585714285714,-1.97938110214452,0.049184084219834,0.178667133695375,-4.31794006663847,"NS","NS"
"TMEM92",0.206678979971092,0.239340306122449,1.97931424143868,0.0491916688542192,0.178667133695375,-4.3180649394795,"NS","NS"
"ARHGAP36",-0.0394762337394177,0.0204887755102041,-1.97916807646897,0.0492082531565679,0.17867421020503,-4.31833791137008,"NS","NS"
"BCKDHA",3.41295108403883,15.9022494897959,1.97916250647827,0.0492088852374119,0.17867421020503,-4.3183483132811,"NS","NS"
"MFHAS1",2.29657850505885,8.25223724489796,1.97850244022654,0.0492838379837768,0.178895985806467,-4.3195807827262,"NS","NS"
"XPO1",-5.82779805905431,21.1171816326531,-1.97848999842317,0.0492852517188677,0.178895985806467,-4.3196040101583,"NS","NS"
"PARP2",-1.29787582077225,5.56720510204082,-1.97811584409477,0.0493277820857317,0.178999914641645,-4.32030244830626,"NS","NS"
"EIF2AK3-AS1",-0.0120370018583523,0.0112612244897959,-1.9780204083167,0.0493386352985916,0.178999914641645,-4.32048057908619,"NS","NS"
"MIR379",-0.0664987817468511,0.0208265306122449,-1.97795124338206,0.0493465021823776,0.178999914641645,-4.32060967021395,"NS","NS"
"PTGFRN",0.330353314061532,0.333460714285714,1.97794822053496,0.0493468460279955,0.178999914641645,-4.32061531203107,"NS","NS"
"LOC101929457",-0.028101631220318,0.0309459183673469,-1.97784309663093,0.0493588050196418,0.178999914641645,-4.32081150928348,"NS","NS"
"CCNT2",-3.69532915548214,14.6533045918367,-1.97783460293027,0.0493597713777902,0.178999914641645,-4.32082736100482,"NS","NS"
"EXO1",0.961298823043567,2.82135204081633,1.97756322386692,0.0493906555479804,0.179056257174089,-4.32133379908389,"NS","NS"
"SCARNA8",-0.64425455296304,1.79601020408163,-1.97750513013623,0.0493972690009865,0.179056257174089,-4.32144220290495,"NS","NS"
"TTBK2",-1.18069300020649,4.91062551020408,-1.9774964341227,0.0493982590289723,0.179056257174089,-4.32145842954109,"NS","NS"
"POFUT1",0.91586363824076,4.09814285714286,1.97708903869864,0.0494446591872853,0.179196693756335,-4.32221854684987,"NS","NS"
"CHORDC1",-1.53847805079496,4.63989183673469,-1.97662421021548,0.0494976456612213,0.179360953197226,-4.32308563917926,"NS","NS"
"PLEKHH3",0.342941007639892,0.703806632653061,1.9765375383437,0.0495075308213388,0.179364767536809,-4.3232472955007,"NS","NS"
"CDC42BPA",0.503433594879207,0.661404591836735,1.97644467648489,0.0495181238179143,0.179364767536809,-4.32342048955333,"NS","NS"
"IMPA1",-1.00566378277927,4.49894030612245,-1.97641342785354,0.0495216888623311,0.179364767536809,-4.32347876874599,"NS","NS"
"RCOR2",0.60607833987198,0.655772448979592,1.97583178032875,0.0495880865589307,0.179577466487974,-4.32456338930227,"NS","NS"
"HSPA5",88.0708506710716,260.68811122449,1.97558346212019,0.0496164561173957,0.179652406470861,-4.32502634458605,"NS","NS"
"HSPA4",-3.27853590749535,17.3200397959184,-1.97537169412693,0.0496406607679184,0.179712245208527,-4.32542111291542,"NS","NS"
"RPL27",103.114581209994,540.283783673469,1.97523977969841,0.0496557433625977,0.17973904630399,-4.32566700132194,"NS","NS"
"RAB34",-3.24246349370225,13.0110025510204,-1.97494178879843,0.0496898287675941,0.179834613005341,-4.32622239819371,"NS","NS"
"PSME3",4.09609648977904,23.9204862244898,1.97476593699076,0.0497099526852446,0.179879629344179,-4.32655011393412,"NS","NS"
"DUXA",-0.0304303117902127,0.0194204081632653,-1.97445881616383,0.0497451151282555,0.179957491058544,-4.32712239423956,"NS","NS"
"TREML4",-0.0767643815816643,0.0664005102040816,-1.97444368925148,0.0497468475602981,0.179957491058544,-4.32715057909656,"NS","NS"
"SYT1",1.51310245715465,2.72518367346939,1.97427031623353,0.0497667070033054,0.179990213482677,-4.32747359742996,"NS","NS"
"ACOT6",-0.0406963245921949,0.0296698979591837,-1.97420610331246,0.0497740641319174,0.179990213482677,-4.32759322823592,"NS","NS"
"C10orf105",-0.0601941152178401,0.0953811224489796,-1.97410819035053,0.0497852841768748,0.179990213482677,-4.32777563615471,"NS","NS"
"ADCY3",-1.98439438364651,7.70666326530612,-1.97396609963521,0.0498015704415898,0.179990213482677,-4.32804033002349,"NS","NS"
"PDZRN3",-0.178627627503613,0.106557142857143,-1.97391335422889,0.0498076172015182,0.179990213482677,-4.32813858222,"NS","NS"
"MIR589",-0.37043340904398,1.05419285714286,-1.97390951129117,0.049808057782079,0.179990213482677,-4.32814574060415,"NS","NS"
"CELA2A",-0.116727152591369,0.151481632653061,-1.97389496967665,0.049809724961645,0.179990213482677,-4.32817282769375,"NS","NS"
"PIMREG",1.52150609126574,2.27821632653061,1.97376983364779,0.049824073614035,0.180014270289671,-4.32840591431572,"NS","NS"
"TSPOAP1-AS1",4.54813888085897,18.2878275510204,1.97362020138304,0.0498412356987421,0.180048483026556,-4.3286846106375,"NS","NS"
"AHCTF1",-4.45715413999586,12.7943882653061,-1.97333564461999,0.0498738867423277,0.180116934714868,-4.32921455354334,"NS","NS"
"MANEAL",1.29526842865992,2.4479112244898,1.9733209277623,0.0498755758977594,0.180116934714868,-4.32924195941864,"NS","NS"
"CCDC183",0.242813524674787,1.44925255102041,1.97321078746959,0.0498882189947895,0.180134798761655,-4.32944705751836,"NS","NS"
"MIR4299",-0.0458732190790832,0.0202244897959184,-1.97265553439419,0.0499519982089925,0.180311509230827,-4.33048085661847,"NS","NS"
"MIR4506",-0.0761083212884576,0.0406112244897959,-1.97265058705119,0.0499525667956712,0.180311509230827,-4.33049006658517,"NS","NS"
"BAZ1A",-4.82193708445179,22.1558852040816,-1.97214330816028,0.0500108962168098,0.180494221427052,-4.33143429865166,"NS","NS"
"MTCH2",2.78427059673755,12.3354535714286,1.97179350990029,0.0500511512522693,0.180611655112452,-4.33208526582465,"NS","NS"
"IL21",-0.024600908527772,0.0167459183673469,-1.97154549961644,0.050079709035632,0.180686849079539,-4.33254674062382,"NS","NS"
"SH3BP4",0.649391265744373,0.635842346938776,1.97133959000811,0.0501034294854047,0.180744569529269,-4.33292983604415,"NS","NS"
"ZNF317",5.36927879413586,29.2498102040816,1.97118338374662,0.0501214305214384,0.180781642988791,-4.33322043264354,"NS","NS"
"EIF1AD",1.96794901920298,9.96612806122449,1.97111230608255,0.0501296232408272,0.180783333120425,-4.33335265388208,"NS","NS"
"NONO",-16.5808783192237,120.846732142857,-1.97099744528364,0.0501428649850287,0.180803228312216,-4.3335663124236,"NS","NS"
"NFATC2IP",-2.17849710922982,12.4650005102041,-1.97084780358984,0.050160120881895,0.180837589223776,-4.3338446508011,"NS","NS"
"CADM2-AS2",-0.020569853396655,0.00963571428571429,-1.97040349430025,0.0502113858637573,0.180994530439125,-4.33467096096949,"NS","NS"
"GP9",1.23352925872393,1.63577244897959,1.96985563430794,0.050274659580994,0.181194703956447,-4.3356896049178,"NS","NS"
"MIR4330",-0.00733373941771629,0.00148928571428571,-1.9696471662823,0.0502987537546377,0.181253630735534,-4.33607714114411,"NS","NS"
"FERRY3",-0.513085133181912,2.37199948979592,-1.96942739902445,0.0503241644219675,0.181317282681058,-4.33648563972803,"NS","NS"
"LENEP",-0.0456070410902333,0.068344387755102,-1.96928663842195,0.0503404456118901,0.181348026711757,-4.33674725949389,"NS","NS"
"PDE4B-AS1",-0.0149653933512286,0.00473163265306122,-1.96908109820956,0.0503642275784654,0.181383435420197,-4.33712924739467,"NS","NS"
"KLK12",-0.0531653933512286,0.0264836734693878,-1.96904432538692,0.0503684833669572,0.181383435420197,-4.33719758411639,"NS","NS"
"MIR3170",-0.0790567416890357,0.0574438775510204,-1.96900077401004,0.0503735240432079,0.181383435420197,-4.33727851617111,"NS","NS"
"DRD3",-0.0175247367334297,0.0138923469387755,-1.9687116662388,0.0504069964430192,0.181474182390239,-4.33781572513337,"NS","NS"
"QRSL1",5.6921643609333,13.0604632653061,1.96864918008546,0.0504142334501745,0.181474182390239,-4.33793182455986,"NS","NS"
"DNAH14",-0.0289318604170968,0.0299316326530612,-1.96829846819487,0.0504548684046925,0.181566733121775,-4.3385833825165,"NS","NS"
"ZNF530",0.306450567829858,1.38022908163265,1.96829336736552,0.0504554596122206,0.181566733121775,-4.33859285809431,"NS","NS"
"CA5A",-0.0367240140408838,0.0333510204081633,-1.96810625924206,0.050477150272199,0.181600000716214,-4.33894042403322,"NS","NS"
"TRIT1",-0.765435226099525,3.54104897959184,-1.96807976414639,0.0504802223738385,0.181600000716214,-4.33898963789566,"NS","NS"
"THAP7",0.788834173033242,3.47239132653061,1.9679748995907,0.0504923829494979,0.181615832631473,-4.3391844144937,"NS","NS"
"RPL29",144.613609952509,649.55155,1.96755376082605,0.0505412450528804,0.1817068263976,-4.33996654206316,"NS","NS"
"MOV10",-2.72720355151765,14.5719836734694,-1.96752622493752,0.0505444412602977,0.1817068263976,-4.34001767538071,"NS","NS"
"NOB1",3.98042004955603,23.784487244898,1.96745813820671,0.0505523451087527,0.1817068263976,-4.34014410744644,"NS","NS"
"RBPMS2",0.309141007639893,0.418807653061224,1.9674330885338,0.0505552532627264,0.1817068263976,-4.34019062179574,"NS","NS"
"ASB9P1",-0.0350416477390047,0.0183637755102041,-1.96742236068291,0.0505564987609985,0.1817068263976,-4.34021054200202,"NS","NS"
"SOCS6",-1.22457734875077,4.15297908163265,-1.96705493371346,0.0505991724952804,0.181832278865659,-4.34089274259378,"NS","NS"
"LOC100506446",-0.0351029320669007,0.0576494897959184,-1.96696928234653,0.0506091245932985,0.181840122982215,-4.34105175367088,"NS","NS"
"DNAJC2",-2.15943799297957,8.73305,-1.96682484586203,0.0506259108596427,0.18187251629623,-4.34131988380294,"NS","NS"
"ARL4A",2.77115098079703,4.73997857142857,1.96670610306821,0.0506397145509645,0.181894186474114,-4.34154030233255,"NS","NS"
"ULBP2",0.406164753252117,0.751313775510204,1.96651643714868,0.0506617695520191,0.181945483560688,-4.34189234675742,"NS","NS"
"AIF1",16.3637267602725,49.496987244898,1.96634283774025,0.0506819633916617,0.181988836363614,-4.34221454111388,"NS","NS"
"SAV1",1.60803157134008,8.59301887755102,1.96627898962173,0.0506893921920273,0.181988836363614,-4.34233303409787,"NS","NS"
"ZBTB3",-0.251514495147636,0.700882142857143,-1.96619737323196,0.0506988896892583,0.18199501735845,-4.34248449707916,"NS","NS"
"NOSTRIN",-0.0826022093743549,0.157395408163265,-1.96604013065703,0.0507171918535949,0.182032797934886,-4.34277628946819,"NS","NS"
"METRN",0.418317881478423,0.951879081632653,1.96540757755957,0.0507908738862962,0.182269304401834,-4.34394988137468,"NS","NS"
"ATP1A1-AS1",0.134407371463969,0.338296428571429,1.96519457888728,0.0508157050553206,0.182309710735782,-4.34434498170566,"NS","NS"
"ADAM7-AS2",-0.0148634937022507,0.00754948979591837,-1.96517736612837,0.0508177121486966,0.182309710735782,-4.34437690859294,"NS","NS"
"IMMP1LP2",13.0988553788974,27.4274663265306,1.96497813809013,0.0508409479995384,0.182365116924015,-4.34474642489714,"NS","NS"
"SPACA4",-0.1218957257898,0.068084693877551,-1.96459860917669,0.0508852370506178,0.182496011824963,-4.34545025307619,"NS","NS"
"DNAJC22",-0.0356613462729713,0.026094387755102,-1.96435782784782,0.0509133518590297,0.182554152656132,-4.34589670922691,"NS","NS"
"ACOXL",-0.024545240553376,0.0218071428571429,-1.96432618160374,0.0509170480042397,0.182554152656132,-4.34595538371157,"NS","NS"
"PITPNM3",-0.0288340284947346,0.0839632653061224,-1.96415523763975,0.0509370174398666,0.182597778094667,-4.34627231082402,"NS","NS"
"MARCHF3",1.36209743960355,5.77037295918367,1.96403103768255,0.0509515304512147,0.182621833110365,-4.34650255876927,"NS","NS"
"LINC01422",-0.102670927111295,0.154399489795918,-1.96334314815673,0.0510319749106988,0.182856819452249,-4.34777754901171,"NS","NS"
"ELF2",-3.59881711748916,14.5882954081633,-1.96332209426338,0.0510344387237798,0.182856819452249,-4.34781656524664,"NS","NS"
"MIR320C2",-0.0849840801156308,0.039655612244898,-1.96325331051727,0.0510424887799715,0.182856819452249,-4.34794402974178,"NS","NS"
"LINC00698",-0.0152296510427421,0.011230612244898,-1.9632032983627,0.0510483425892329,0.182856819452249,-4.34803670554589,"NS","NS"
"SNORD124",-1.33757691513525,4.00480918367347,-1.96277517755418,0.0510984763444322,0.183000070906127,-4.34882994880351,"NS","NS"
"SLC8A2",-0.0450249225686558,0.0764852040816326,-1.96272826901104,0.0511039719479788,0.183000070906127,-4.34891685316536,"NS","NS"
"CSAD",-0.869838901507332,3.35904795918367,-1.96264897788543,0.0511132624898703,0.183005340152274,-4.3490637460691,"NS","NS"
"ALG10B",0.152802188725996,0.530631632653061,1.9625573593087,0.0511239992140151,0.18301578488896,-4.34923346943261,"NS","NS"
"PHYHD1",1.55469644848234,1.88273724489796,1.96222726917218,0.0511626980528644,0.183109131825606,-4.34984489819408,"NS","NS"
"MCAT",1.35646566177989,5.80050204081633,1.96220148509721,0.0511657219457153,0.183109131825606,-4.34989265409972,"NS","NS"
"RPS16",441.32086692133,2007.73358826531,1.96210698695363,0.0511768057445201,0.183114537233332,-4.35006767343674,"NS","NS"
"ENDOG",2.29126782985753,6.14444336734694,1.96205520784129,0.0511828798368065,0.183114537233332,-4.35016356973105,"NS","NS"
"CCDC86",3.14327590336567,11.0410959183673,1.96177119675643,0.05121620736351,0.183205554017138,-4.35068952263177,"NS","NS"
"BCAM",0.569306049969027,1.1330306122449,1.96170502092343,0.0512239754534567,0.183205554017138,-4.35081206147832,"NS","NS"
"ZAP70",4.02232209374354,15.1616239795918,1.96151498683266,0.0512462882455401,0.183257353153073,-4.35116392858882,"NS","NS"
